loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
2414,0,Graduate,Yes,80343.06,312057.1,20,515,96644.55,Rejected
2415,2,Not Graduate,Yes,44246.9,144384.6,8,340,30274.2,Rejected
2416,3,Not Graduate,Yes,6986.353,19794.67,14,521,6986.353,Rejected
2417,2,Not Graduate,Yes,13972.71,33767.37,12,330,6986.353,Rejected
2418,4,Not Graduate,Yes,90822.59,312057.1,2,474,65205.96,Approved
2419,0,Not Graduate,No,104795.3,408701.6,6,898,105959.7,Approved
2420,1,Not Graduate,No,32602.98,105959.7,12,436,41918.12,Rejected
2421,1,Not Graduate,No,90822.59,248015.5,10,326,52397.65,Rejected
2422,4,Graduate,Yes,54726.43,110617.3,18,876,47740.08,Approved
2423,2,Graduate,No,53562.04,203768.6,20,597,47740.08,Approved
2424,4,Graduate,No,59384,187467.1,14,436,78014.27,Rejected
2425,3,Not Graduate,Yes,71027.92,265481.4,18,640,69863.53,Approved
2426,0,Not Graduate,No,69863.53,266645.8,16,302,82671.84,Rejected
2427,2,Not Graduate,No,97808.94,270139,16,476,100137.7,Rejected
2428,2,Graduate,No,108288.5,256166.3,14,393,161850.5,Rejected
2429,0,Graduate,No,48904.47,119932.4,10,506,69863.53,Rejected
2430,3,Graduate,No,111781.6,440140.2,10,418,131576.3,Rejected
2431,3,Graduate,No,65205.96,156028.5,6,865,69863.53,Approved
2432,4,Graduate,No,90822.59,333016.2,2,703,122261.2,Approved
2433,2,Graduate,Yes,52397.65,146713.4,2,568,33767.37,Approved
2434,3,Graduate,No,27945.41,68699.14,2,425,29109.8,Rejected
2435,0,Not Graduate,No,45411.29,131576.3,12,305,24452.24,Rejected
2436,5,Graduate,Yes,111781.6,239864.8,6,456,135069.5,Rejected
2437,4,Not Graduate,No,10479.53,30274.2,2,602,11643.92,Approved
2438,3,Graduate,Yes,12808.31,44246.9,20,814,12808.31,Approved
2439,4,Not Graduate,No,74521.1,289933.6,2,640,73356.71,Approved
2440,2,Graduate,No,53562.04,174658.8,4,817,76849.88,Approved
2441,4,Graduate,No,88493.8,346988.9,20,361,68699.14,Rejected
2442,5,Not Graduate,No,79178.67,234042.8,14,839,87329.41,Approved
2443,5,Graduate,No,82671.84,314385.9,20,592,88493.8,Approved
2444,4,Not Graduate,Yes,78014.27,287604.9,6,498,97808.94,Rejected
2445,5,Not Graduate,Yes,67534.74,144384.6,6,847,88493.8,Approved
2446,0,Graduate,Yes,100137.7,342331.3,16,643,143220.2,Approved
2447,0,Graduate,Yes,40753.73,123425.6,4,389,29109.8,Approved
2448,2,Graduate,Yes,55890.82,203768.6,20,381,81507.45,Rejected
2449,5,Graduate,Yes,71027.92,167672.5,16,400,65205.96,Rejected
2450,5,Graduate,Yes,60548.39,147877.8,16,718,83836.23,Approved
2451,5,Not Graduate,Yes,47740.08,144384.6,8,309,38424.94,Rejected
2452,5,Not Graduate,No,37260.55,86165.02,2,838,41918.12,Approved
2453,3,Not Graduate,Yes,87329.41,251508.7,14,678,130411.9,Approved
2454,2,Not Graduate,Yes,17465.88,52397.65,14,826,18630.27,Approved
2455,4,Graduate,Yes,13972.71,36096.16,16,348,19794.67,Rejected
2456,1,Graduate,Yes,97808.94,229385.3,6,476,140891.4,Rejected
2457,0,Not Graduate,Yes,91986.98,306235.1,8,666,137398.3,Approved
2458,1,Graduate,Yes,24452.24,50068.86,20,896,26781.02,Approved
2459,2,Graduate,No,29109.8,81507.45,20,547,26781.02,Rejected
2460,2,Not Graduate,Yes,43082.51,161850.5,2,405,64041.57,Approved
2461,5,Graduate,No,12808.31,46575.69,16,498,8150.745,Rejected
2462,5,Graduate,No,75685.49,288769.3,8,779,102466.5,Approved
2463,0,Not Graduate,Yes,95480.16,366783.5,8,403,71027.92,Rejected
2464,2,Not Graduate,No,58219.61,144384.6,8,709,48904.47,Approved
2465,1,Not Graduate,No,17465.88,69863.53,6,507,22123.45,Rejected
2466,5,Not Graduate,No,43082.51,105959.7,18,368,38424.94,Rejected
2467,3,Graduate,Yes,47740.08,170001.3,16,760,34931.76,Approved
2468,2,Not Graduate,No,83836.23,195617.9,6,796,114110.4,Approved
2469,1,Graduate,No,23287.84,58219.61,6,876,17465.88,Approved
2470,3,Not Graduate,No,23287.84,54726.43,14,673,17465.88,Approved
2471,1,Graduate,Yes,59384,133905.1,4,747,81507.45,Approved
2472,1,Not Graduate,No,69863.53,158357.3,12,589,82671.84,Approved
2473,1,Graduate,No,57055.22,210755,8,382,27945.41,Rejected
2474,3,Not Graduate,Yes,10479.53,26781.02,12,900,12808.31,Approved
2475,1,Graduate,Yes,87329.41,291098,18,628,54726.43,Approved
2476,2,Graduate,No,74521.1,291098,12,667,62877.18,Approved
2477,2,Graduate,Yes,101302.1,307399.5,2,778,119932.4,Approved
2478,4,Graduate,Yes,85000.63,200275.4,18,831,60548.39,Approved
2479,5,Graduate,No,86165.02,315550.3,4,320,109452.9,Approved
2480,2,Graduate,No,31438.59,108288.5,16,656,41918.12,Approved
2481,3,Graduate,No,39589.33,103630.9,6,896,48904.47,Approved
2482,3,Not Graduate,Yes,24452.24,86165.02,4,320,25616.63,Approved
2483,2,Not Graduate,No,36096.16,122261.2,10,751,18630.27,Approved
2484,5,Not Graduate,No,54726.43,202604.2,2,523,60548.39,Approved
2485,5,Graduate,No,36096.16,122261.2,6,584,33767.37,Approved
2486,2,Not Graduate,No,66370.35,237536,2,630,33767.37,Approved
2487,3,Graduate,Yes,26781.02,93151.37,14,472,20959.06,Rejected
2488,0,Not Graduate,Yes,76849.88,215412.5,16,802,112946,Approved
2489,2,Graduate,Yes,31438.59,74521.1,18,547,19794.67,Rejected
2490,1,Not Graduate,Yes,9315.137,32602.98,16,726,13972.71,Approved
2491,1,Graduate,No,76849.88,215412.5,8,712,88493.8,Approved
2492,3,Graduate,No,45411.29,124590,6,790,31438.59,Approved
2493,5,Not Graduate,No,2328.784,6986.353,16,396,2328.784,Rejected
2494,3,Graduate,No,23287.84,48904.47,6,831,13972.71,Approved
2495,2,Graduate,Yes,105959.7,243358,20,632,153699.8,Approved
2496,3,Graduate,No,54726.43,125754.4,8,527,55890.82,Rejected
2497,3,Not Graduate,Yes,37260.55,129247.5,6,708,17465.88,Approved
2498,2,Not Graduate,No,19794.67,48904.47,14,829,18630.27,Approved
2499,1,Not Graduate,No,30274.2,94315.76,12,854,29109.8,Approved
2500,3,Not Graduate,Yes,31438.59,78014.27,14,899,23287.84,Approved
2501,0,Not Graduate,Yes,41918.12,156028.5,6,589,46575.69,Approved
2502,4,Graduate,Yes,83836.23,302742,6,571,48904.47,Approved
2503,2,Not Graduate,Yes,29109.8,74521.1,6,708,40753.73,Approved
2504,2,Not Graduate,No,64041.57,228220.9,16,328,43082.51,Rejected
2505,3,Graduate,Yes,107124.1,390071.4,8,564,132740.7,Approved
2506,3,Not Graduate,No,104795.3,221234.5,8,693,83836.23,Approved
2507,4,Not Graduate,Yes,68699.14,174658.8,14,626,95480.16,Approved
2508,4,Graduate,No,65205.96,181645.2,12,470,81507.45,Rejected
2509,2,Not Graduate,Yes,37260.55,145549,8,849,51233.25,Approved
2510,5,Not Graduate,No,105959.7,323701,16,547,109452.9,Rejected
2511,0,Not Graduate,Yes,53562.04,175823.2,2,417,76849.88,Approved
2512,4,Graduate,No,85000.63,173494.4,2,358,85000.63,Rejected
2513,5,Not Graduate,Yes,15137.1,36096.16,16,826,16301.49,Approved
2514,0,Not Graduate,No,20959.06,48904.47,6,836,23287.84,Approved
2515,3,Graduate,No,5821.961,19794.67,10,509,3493.176,Rejected
2516,2,Not Graduate,Yes,66370.35,238700.4,20,581,98973.33,Approved
2517,4,Graduate,No,3493.176,12808.31,4,359,2328.784,Approved
2518,5,Graduate,Yes,24452.24,82671.84,10,517,16301.49,Rejected
2519,1,Not Graduate,Yes,66370.35,234042.8,14,442,75685.49,Rejected
2520,1,Not Graduate,Yes,12808.31,31438.59,16,346,9315.137,Rejected
2521,5,Graduate,No,108288.5,395893.3,6,742,95480.16,Approved
2522,1,Graduate,Yes,40753.73,94315.76,10,626,33767.37,Approved
2523,0,Not Graduate,Yes,95480.16,335344.9,4,619,73356.71,Approved
2524,2,Not Graduate,Yes,87329.41,208426.2,20,734,57055.22,Approved
2525,1,Graduate,Yes,81507.45,298084.4,6,420,101302.1,Rejected
2526,5,Not Graduate,Yes,45411.29,96644.55,18,600,65205.96,Approved
2527,3,Graduate,Yes,54726.43,153699.8,12,440,50068.86,Rejected
2528,5,Not Graduate,Yes,19794.67,60548.39,16,820,11643.92,Approved
2529,0,Graduate,No,29109.8,90822.59,8,437,38424.94,Rejected
2530,1,Not Graduate,Yes,4657.569,16301.49,12,468,4657.569,Rejected
2531,0,Not Graduate,Yes,27945.41,105959.7,8,368,38424.94,Rejected
2532,4,Graduate,No,66370.35,255001.9,2,871,71027.92,Approved
2533,1,Graduate,No,114110.4,441304.6,4,816,98973.33,Approved
2534,5,Graduate,No,104795.3,381920.6,4,773,133905.1,Approved
2535,3,Not Graduate,No,9315.137,34931.76,14,576,4657.569,Approved
2536,1,Graduate,No,18630.27,52397.65,14,673,15137.1,Approved
2537,0,Graduate,Yes,114110.4,397057.7,20,760,158357.3,Approved
2538,5,Not Graduate,Yes,33767.37,87329.41,12,678,43082.51,Approved
2539,4,Not Graduate,Yes,45411.29,139727.1,14,893,60548.39,Approved
2540,0,Graduate,Yes,38424.94,104795.3,18,754,54726.43,Approved
2541,3,Graduate,Yes,8150.745,25616.63,8,617,10479.53,Approved
2542,3,Not Graduate,Yes,97808.94,343495.7,20,661,126918.7,Approved
2543,1,Graduate,Yes,46575.69,140891.4,12,356,58219.61,Rejected
2544,0,Not Graduate,Yes,22123.45,73356.71,16,811,22123.45,Approved
2545,0,Not Graduate,No,45411.29,170001.3,2,730,62877.18,Approved
2546,5,Not Graduate,No,86165.02,209590.6,2,792,61712.78,Approved
2547,5,Not Graduate,Yes,68699.14,186302.7,6,798,36096.16,Approved
2548,2,Not Graduate,No,16301.49,33767.37,12,490,15137.1,Rejected
2549,2,Graduate,Yes,20959.06,64041.57,6,448,15137.1,Rejected
2550,0,Graduate,Yes,11643.92,36096.16,6,525,16301.49,Rejected
2551,1,Graduate,No,86165.02,223563.3,20,415,81507.45,Rejected
2552,5,Graduate,No,31438.59,123425.6,16,496,27945.41,Rejected
2553,1,Not Graduate,Yes,41918.12,152535.4,8,543,31438.59,Rejected
2554,5,Graduate,No,81507.45,214248.2,12,520,44246.9,Rejected
2555,4,Not Graduate,Yes,58219.61,209590.6,14,307,38424.94,Rejected
2556,2,Graduate,No,20959.06,66370.35,14,502,15137.1,Rejected
2557,2,Graduate,Yes,54726.43,139727.1,6,505,26781.02,Rejected
2558,2,Not Graduate,Yes,78014.27,268974.6,4,304,116439.2,Approved
2559,5,Not Graduate,No,67534.74,203768.6,10,719,36096.16,Approved
2560,0,Graduate,Yes,68699.14,264317,18,855,46575.69,Approved
2561,4,Not Graduate,No,69863.53,183974,18,593,74521.1,Approved
2562,1,Not Graduate,Yes,8150.745,16301.49,10,523,10479.53,Rejected
2563,0,Not Graduate,Yes,43082.51,152535.4,14,385,57055.22,Rejected
2564,0,Graduate,Yes,82671.84,224727.7,6,783,58219.61,Approved
2565,5,Graduate,Yes,12808.31,45411.29,2,538,18630.27,Approved
2566,3,Not Graduate,Yes,110617.3,234042.8,2,506,128083.1,Rejected
2567,4,Not Graduate,Yes,25616.63,100137.7,2,461,24452.24,Approved
2568,4,Not Graduate,Yes,64041.57,232878.4,8,666,91986.98,Approved
2569,3,Not Graduate,Yes,51233.25,189795.9,20,561,46575.69,Approved
2570,5,Not Graduate,No,58219.61,125754.4,10,345,73356.71,Rejected
2571,4,Not Graduate,Yes,71027.92,145549,14,862,79178.67,Approved
2572,3,Not Graduate,No,94315.76,259659.4,10,686,72192.31,Approved
2573,4,Graduate,Yes,81507.45,228220.9,8,708,52397.65,Approved
2574,4,Not Graduate,No,65205.96,172330,20,656,75685.49,Approved
2575,4,Graduate,No,20959.06,81507.45,14,743,17465.88,Approved
2576,2,Graduate,No,41918.12,140891.4,14,408,62877.18,Rejected
2577,5,Graduate,No,6986.353,15137.1,14,408,10479.53,Rejected
2578,1,Graduate,Yes,57055.22,192124.7,12,439,83836.23,Rejected
2579,3,Graduate,Yes,34931.76,82671.84,6,415,29109.8,Rejected
2580,0,Not Graduate,Yes,44246.9,123425.6,12,490,36096.16,Rejected
2581,1,Graduate,Yes,88493.8,349317.6,16,884,125754.4,Approved
2582,4,Graduate,No,90822.59,295755.6,18,425,83836.23,Rejected
2583,0,Graduate,No,79178.67,252673.1,20,730,41918.12,Approved
2584,4,Graduate,Yes,68699.14,201439.8,20,657,47740.08,Approved
2585,2,Not Graduate,No,57055.22,195617.9,10,480,31438.59,Rejected
2586,3,Not Graduate,Yes,12808.31,36096.16,16,356,18630.27,Rejected
2587,1,Not Graduate,Yes,114110.4,419181.2,12,629,130411.9,Approved
2588,1,Graduate,Yes,13972.71,54726.43,2,667,9315.137,Approved
2589,0,Not Graduate,No,54726.43,133905.1,18,559,30274.2,Approved
2590,4,Graduate,No,78014.27,186302.7,4,791,60548.39,Approved
2591,0,Not Graduate,Yes,43082.51,131576.3,6,538,62877.18,Rejected
2592,2,Graduate,No,86165.02,186302.7,20,358,50068.86,Rejected
2593,2,Not Graduate,No,38424.94,136233.9,14,439,19794.67,Rejected
2594,2,Graduate,Yes,55890.82,178152,12,503,50068.86,Rejected
2595,4,Graduate,Yes,53562.04,138562.7,6,810,60548.39,Approved
2596,1,Graduate,Yes,93151.37,356304,14,302,79178.67,Rejected
2597,0,Not Graduate,No,47740.08,102466.5,18,300,40753.73,Rejected
2598,4,Not Graduate,No,30274.2,83836.23,16,612,16301.49,Approved
2599,3,Not Graduate,No,15137.1,58219.61,6,686,10479.53,Approved
2600,0,Graduate,Yes,26781.02,57055.22,12,409,37260.55,Rejected
2601,5,Graduate,No,3493.176,10479.53,6,492,4657.569,Rejected
2602,0,Graduate,Yes,81507.45,252673.1,20,498,45411.29,Rejected
2603,3,Not Graduate,Yes,51233.25,126918.7,18,611,34931.76,Approved
2604,5,Not Graduate,Yes,59384,137398.3,6,776,51233.25,Approved
2605,1,Not Graduate,No,68699.14,151371,6,779,76849.88,Approved
2606,3,Graduate,Yes,90822.59,316714.7,16,560,100137.7,Approved
2607,4,Graduate,Yes,25616.63,59384,6,308,36096.16,Rejected
2608,4,Not Graduate,No,62877.18,146713.4,18,786,76849.88,Approved
2609,1,Not Graduate,No,86165.02,338838.1,8,597,81507.45,Approved
2610,4,Graduate,No,67534.74,139727.1,12,811,36096.16,Approved
2611,1,Graduate,Yes,67534.74,151371,12,862,45411.29,Approved
2612,3,Not Graduate,Yes,55890.82,165343.7,12,369,34931.76,Rejected
2613,1,Not Graduate,Yes,86165.02,278289.7,4,687,65205.96,Approved
2614,0,Not Graduate,Yes,111781.6,228220.9,12,500,126918.7,Rejected
2615,2,Not Graduate,Yes,2328.784,5821.961,6,746,0,Approved
2616,4,Not Graduate,No,8150.745,24452.24,14,619,11643.92,Approved
2617,2,Not Graduate,No,88493.8,194453.5,20,692,86165.02,Approved
2618,1,Not Graduate,Yes,16301.49,38424.94,18,321,8150.745,Rejected
2619,2,Not Graduate,Yes,44246.9,174658.8,14,730,41918.12,Approved
2620,3,Not Graduate,No,31438.59,125754.4,6,480,40753.73,Rejected
2621,2,Not Graduate,Yes,58219.61,124590,2,753,66370.35,Approved
2622,4,Graduate,Yes,104795.3,336509.3,6,637,55890.82,Approved
2623,3,Graduate,No,43082.51,104795.3,6,483,41918.12,Rejected
2624,4,Not Graduate,Yes,3493.176,12808.31,4,315,1164.392,Approved
2625,4,Graduate,No,20959.06,47740.08,8,777,22123.45,Approved
2626,2,Graduate,No,91986.98,206097.4,4,402,97808.94,Rejected
2627,4,Graduate,Yes,24452.24,89658.2,8,493,15137.1,Rejected
2628,0,Graduate,Yes,10479.53,36096.16,4,355,5821.961,Approved
2629,3,Graduate,No,115274.8,274796.5,18,557,105959.7,Approved
2630,0,Not Graduate,Yes,65205.96,232878.4,20,606,88493.8,Approved
2631,1,Not Graduate,Yes,69863.53,142055.8,16,743,33767.37,Approved
2632,5,Not Graduate,No,66370.35,214248.2,4,579,57055.22,Approved
2633,0,Graduate,Yes,104795.3,385413.8,20,734,119932.4,Approved
2634,0,Graduate,No,85000.63,187467.1,2,490,124590,Rejected
2635,5,Graduate,No,61712.78,238700.4,16,802,47740.08,Approved
2636,1,Not Graduate,Yes,40753.73,86165.02,16,867,24452.24,Approved
2637,0,Not Graduate,No,11643.92,25616.63,12,302,16301.49,Rejected
2638,0,Not Graduate,No,59384,231714,12,867,66370.35,Approved
2639,0,Graduate,Yes,33767.37,115274.8,8,312,43082.51,Rejected
2640,3,Not Graduate,No,88493.8,222398.9,14,762,85000.63,Approved
2641,5,Not Graduate,Yes,69863.53,171165.6,18,462,40753.73,Rejected
2642,1,Graduate,No,73356.71,211919.4,18,849,60548.39,Approved
2643,3,Not Graduate,No,22123.45,86165.02,18,592,20959.06,Approved
2644,4,Graduate,No,6986.353,16301.49,4,507,4657.569,Rejected
2645,2,Not Graduate,Yes,47740.08,132740.7,14,505,64041.57,Rejected
2646,0,Not Graduate,Yes,9315.137,37260.55,8,467,9315.137,Rejected
2647,2,Not Graduate,No,76849.88,266645.8,16,543,98973.33,Rejected
2648,4,Graduate,Yes,3493.176,12808.31,12,674,2328.784,Approved
2649,3,Graduate,No,71027.92,157192.9,2,717,39589.33,Approved
2650,5,Not Graduate,Yes,55890.82,197946.7,10,666,33767.37,Approved
2651,4,Not Graduate,No,52397.65,201439.8,18,830,29109.8,Approved
2652,2,Graduate,No,44246.9,109452.9,16,383,26781.02,Rejected
2653,2,Graduate,Yes,81507.45,220070.1,8,584,58219.61,Approved
2654,2,Not Graduate,No,51233.25,165343.7,18,799,27945.41,Approved
2655,5,Graduate,No,61712.78,225892.1,6,510,43082.51,Rejected
2656,0,Not Graduate,Yes,30274.2,68699.14,6,572,44246.9,Approved
2657,3,Not Graduate,No,38424.94,152535.4,2,554,44246.9,Approved
2658,1,Not Graduate,Yes,13972.71,55890.82,6,344,15137.1,Rejected
2659,3,Graduate,No,50068.86,100137.7,8,881,64041.57,Approved
2660,0,Not Graduate,Yes,97808.94,316714.7,10,514,83836.23,Rejected
2661,0,Graduate,No,6986.353,20959.06,18,796,5821.961,Approved
2662,2,Graduate,Yes,54726.43,188631.5,12,802,78014.27,Approved
2663,3,Graduate,No,48904.47,145549,20,375,27945.41,Rejected
2664,2,Graduate,No,50068.86,171165.6,2,871,51233.25,Approved
2665,0,Not Graduate,No,9315.137,33767.37,2,439,13972.71,Approved
2666,0,Not Graduate,Yes,108288.5,372605.5,8,438,144384.6,Rejected
2667,5,Not Graduate,No,72192.31,159521.7,2,468,64041.57,Rejected
2668,3,Graduate,Yes,40753.73,118768,12,645,27945.41,Approved
2669,2,Graduate,Yes,41918.12,107124.1,18,700,40753.73,Approved
2670,5,Graduate,Yes,110617.3,427331.9,16,348,132740.7,Rejected
2671,5,Graduate,Yes,6986.353,16301.49,10,877,8150.745,Approved
2672,0,Not Graduate,Yes,44246.9,173494.4,6,899,32602.98,Approved
2673,3,Graduate,Yes,16301.49,40753.73,12,610,16301.49,Approved
2674,1,Not Graduate,No,73356.71,278289.7,4,742,50068.86,Approved
2675,1,Not Graduate,Yes,32602.98,76849.88,18,801,43082.51,Approved
2676,4,Graduate,Yes,62877.18,199111.1,2,533,54726.43,Approved
2677,3,Not Graduate,Yes,73356.71,278289.7,16,656,59384,Approved
2678,3,Graduate,Yes,45411.29,166508.1,18,785,57055.22,Approved
2679,2,Graduate,Yes,48904.47,182809.6,2,332,34931.76,Approved
2680,0,Graduate,No,36096.16,94315.76,18,768,27945.41,Approved
2681,1,Graduate,No,39589.33,100137.7,6,640,51233.25,Approved
2682,4,Not Graduate,No,17465.88,36096.16,6,885,22123.45,Approved
2683,3,Not Graduate,Yes,10479.53,23287.84,18,772,9315.137,Approved
2684,4,Graduate,Yes,90822.59,298084.4,4,665,95480.16,Approved
2685,1,Not Graduate,Yes,40753.73,122261.2,20,454,24452.24,Rejected
2686,1,Not Graduate,No,97808.94,378427.4,14,698,142055.8,Approved
2687,4,Not Graduate,Yes,74521.1,248015.5,20,332,93151.37,Rejected
2688,1,Not Graduate,No,111781.6,329523,6,536,69863.53,Rejected
2689,5,Not Graduate,Yes,24452.24,75685.49,10,796,31438.59,Approved
2690,2,Not Graduate,Yes,69863.53,231714,8,486,76849.88,Rejected
2691,0,Not Graduate,Yes,96644.55,195617.9,18,422,132740.7,Rejected
2692,1,Not Graduate,Yes,61712.78,215412.5,6,501,50068.86,Rejected
2693,1,Not Graduate,Yes,112946,273632.2,4,666,93151.37,Approved
2694,3,Not Graduate,Yes,95480.16,192124.7,18,371,95480.16,Rejected
2695,5,Graduate,No,39589.33,80343.06,14,312,44246.9,Rejected
2696,5,Graduate,No,32602.98,128083.1,12,753,27945.41,Approved
2697,0,Not Graduate,Yes,27945.41,60548.39,16,740,33767.37,Approved
2698,1,Graduate,No,95480.16,279454.1,4,366,121096.8,Rejected
2699,4,Not Graduate,No,48904.47,129247.5,8,526,57055.22,Rejected
2700,4,Graduate,Yes,64041.57,172330,10,354,89658.2,Rejected
2701,5,Not Graduate,Yes,33767.37,73356.71,6,719,18630.27,Approved
2702,5,Not Graduate,No,73356.71,234042.8,12,774,67534.74,Approved
2703,5,Not Graduate,Yes,112946,338838.1,18,732,144384.6,Approved
2704,1,Not Graduate,No,75685.49,186302.7,6,862,112946,Approved
2705,5,Not Graduate,No,57055.22,125754.4,18,613,61712.78,Approved
2706,5,Graduate,Yes,80343.06,192124.7,6,447,76849.88,Rejected
2707,4,Not Graduate,Yes,12808.31,34931.76,4,730,12808.31,Approved
2708,2,Not Graduate,Yes,90822.59,344660.1,14,568,83836.23,Approved
2709,2,Graduate,Yes,95480.16,274796.5,6,495,71027.92,Rejected
2710,5,Not Graduate,Yes,78014.27,274796.5,14,854,87329.41,Approved
2711,3,Graduate,Yes,86165.02,176987.6,10,548,55890.82,Rejected
2712,1,Not Graduate,No,13972.71,31438.59,14,779,6986.353,Approved
2713,0,Not Graduate,No,110617.3,288769.3,2,564,139727.1,Approved
2714,5,Not Graduate,Yes,46575.69,95480.16,2,571,51233.25,Approved
2715,0,Not Graduate,Yes,100137.7,379591.8,8,778,128083.1,Approved
2716,4,Graduate,Yes,105959.7,330687.4,12,808,112946,Approved
2717,0,Not Graduate,Yes,82671.84,216576.9,20,770,59384,Approved
2718,0,Not Graduate,No,104795.3,330687.4,4,612,153699.8,Approved
2719,3,Graduate,Yes,16301.49,31438.59,14,819,15137.1,Approved
2720,1,Graduate,No,102466.5,235207.2,6,627,138562.7,Approved
2721,3,Not Graduate,Yes,62877.18,171165.6,4,359,71027.92,Rejected
2722,1,Graduate,No,71027.92,222398.9,6,341,73356.71,Rejected
2723,1,Graduate,No,11643.92,41918.12,4,570,11643.92,Approved
2724,3,Graduate,Yes,89658.2,210755,20,736,116439.2,Approved
2725,1,Graduate,Yes,71027.92,150206.6,2,302,83836.23,Rejected
2726,2,Not Graduate,Yes,89658.2,244522.4,12,420,122261.2,Rejected
2727,4,Graduate,Yes,54726.43,139727.1,2,416,79178.67,Rejected
2728,2,Graduate,Yes,105959.7,405208.5,20,836,115274.8,Approved
2729,0,Graduate,Yes,67534.74,147877.8,12,528,88493.8,Rejected
2730,4,Not Graduate,No,98973.33,289933.6,2,405,132740.7,Rejected
2731,2,Graduate,Yes,115274.8,388907,14,783,110617.3,Approved
2732,4,Not Graduate,Yes,23287.84,46575.69,10,636,19794.67,Approved
2733,1,Not Graduate,Yes,58219.61,195617.9,6,711,37260.55,Approved
2734,1,Graduate,Yes,37260.55,137398.3,16,848,26781.02,Approved
